timestamp,cell_id,site_id,sector_id,technology,band,prb_dl_util,prb_ul_util,throughput_dl_mbps,throughput_ul_mbps,rrc_users,latency_ms,packet_loss_pct,sinr_db
2024-01-01 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.36,30.371,108.529,58.48,156,20.004,0.0,19.907
2024-01-01 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,36.922,29.902,136.314,66.431,166,18.6,0.0,20.899
2024-01-01 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.492,37.504,117.575,56.698,175,17.746,0.0,19.926
2024-01-01 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,49.612,35.024,113.779,56.782,184,19.87,0.0,19.626
2024-01-01 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.596,34.655,99.465,62.579,181,21.866,0.192,19.241
2024-01-01 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.359,33.608,108.974,62.444,192,20.159,0.0,19.429
2024-01-01 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,66.421,33.519,79.324,54.986,217,22.19,0.487,18.206
2024-01-01 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.67,38.574,97.584,57.119,189,23.519,0.225,19.015
2024-01-01 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,71.578,40.253,82.44,60.97,223,25.762,0.496,20.518
2024-01-01 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,69.927,47.277,77.633,47.553,234,23.059,0.857,18.613
2024-01-01 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,78.385,48.9,82.949,46.447,234,25.42,1.036,16.789
2024-01-01 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,74.062,43.435,87.824,47.961,239,25.567,1.227,18.294
2024-01-01 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,73.04,51.586,82.405,39.295,225,22.619,0.608,18.726
2024-01-01 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,71.675,56.676,73.18,38.708,207,25.303,0.847,18.781
2024-01-01 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.881,38.136,75.9,54.355,195,19.85,0.28,18.246
2024-01-01 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.34,42.096,98.942,53.77,215,23.823,0.517,19.046
2024-01-02 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.056,40.902,89.514,47.056,204,22.915,0.484,18.199
2024-01-02 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.771,30.356,103.989,56.848,208,22.054,0.0,18.193
2024-01-02 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.915,33.139,103.494,64.231,187,21.13,0.0,19.936
2024-01-02 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,47.67,37.107,97.765,56.535,175,21.961,0.0,21.834
2024-01-02 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,41.826,29.581,125.329,55.533,152,17.919,0.0,21.463
2024-01-02 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.809,28.269,118.365,59.414,147,20.053,0.0,21.446
2024-01-02 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,36.645,11.762,141.902,76.82,126,16.962,0.0,22.207
2024-01-02 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,37.625,22.154,131.024,76.954,153,18.527,0.0,22.042
2024-01-02 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,33.896,24.035,114.111,56.526,143,16.202,0.0,21.391
2024-01-02 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,39.019,31.995,127.105,61.127,139,17.359,0.0,19.439
2024-01-02 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,44.873,25.094,119.162,71.301,200,19.116,0.0,19.885
2024-01-02 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,44.129,28.632,119.426,59.749,156,21.82,0.0,21.86
2024-01-02 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,47.033,30.197,112.929,62.365,154,21.428,0.0,21.483
2024-01-02 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,53.83,39.884,126.451,49.683,186,19.693,0.0,21.792
2024-01-02 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.783,35.109,106.144,66.477,216,19.548,0.136,18.881
2024-01-02 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,54.63,38.112,112.166,65.592,185,20.317,0.0,19.736
2024-01-02 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,67.241,39.423,97.682,54.441,205,20.305,0.367,19.972
2024-01-02 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,68.443,39.386,87.708,56.262,214,21.321,0.504,18.77
2024-01-02 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,68.903,45.007,89.838,52.701,199,23.609,0.723,18.401
2024-01-02 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,67.518,41.573,87.899,46.056,233,22.212,0.666,18.262
2024-01-02 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,71.077,46.159,95.434,51.128,235,22.251,0.623,18.246
2024-01-02 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,66.653,36.772,86.222,51.708,206,22.286,0.818,18.847
2024-01-02 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,72.684,45.746,81.91,47.824,221,24.152,1.3,17.424
2024-01-02 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,64.151,40.605,99.562,57.764,184,21.236,0.456,17.315
2024-01-03 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,53.378,37.286,99.07,55.725,179,19.914,0.0,20.395
2024-01-03 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.805,26.638,121.868,70.885,179,19.011,0.0,19.39
2024-01-03 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,52.774,28.185,103.504,73.291,205,21.153,0.0,19.308
2024-01-03 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,44.831,32.006,119.835,63.386,168,19.331,0.0,19.682
2024-01-03 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,38.882,28.969,133.746,63.916,182,19.12,0.0,20.752
2024-01-03 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,32.164,14.946,138.063,79.239,149,17.802,0.0,21.928
2024-01-03 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,31.959,21.466,139.813,72.949,133,16.31,0.0,20.882
2024-01-03 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.105,13.546,149.233,79.819,157,19.024,0.0,24.4
2024-01-03 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.823,19.511,142.718,75.643,133,16.635,0.0,21.829
2024-01-03 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,32.353,16.423,135.251,71.357,150,16.245,0.0,21.175
2024-01-03 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.334,15.394,144.772,78.149,137,17.505,0.0,21.96
2024-01-03 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,34.201,18.726,124.322,77.531,134,18.298,0.0,21.299
2024-01-03 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.013,19.623,123.349,74.494,178,19.338,0.0,19.211
2024-01-03 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,42.85,28.827,111.209,57.709,176,17.988,0.0,19.346
2024-01-03 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,45.162,24.713,109.587,65.944,171,20.496,0.0,20.201
2024-01-03 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.763,33.52,112.678,56.625,184,22.407,0.174,19.15
2024-01-03 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.9,37.8,96.098,54.296,213,21.35,0.336,18.365
2024-01-03 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,63.523,41.249,103.91,61.984,187,23.366,0.712,18.995
2024-01-03 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,57.516,28.283,97.618,58.558,198,21.127,0.249,18.091
2024-01-03 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,62.046,44.508,103.196,45.294,187,22.582,0.572,19.703
2024-01-03 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.8,36.19,84.348,56.917,228,22.838,0.637,19.039
2024-01-03 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,59.017,31.191,101.813,66.115,211,21.389,0.0,20.148
2024-01-03 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,57.799,37.204,115.125,50.274,185,20.843,0.161,18.393
2024-01-03 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.316,41.364,107.135,36.957,185,20.964,0.003,18.758
2024-01-04 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,54.266,32.34,103.723,49.693,185,19.324,0.156,17.76
2024-01-04 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.986,25.672,126.768,62.826,194,20.603,0.0,21.389
2024-01-04 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,37.347,27.448,121.354,62.839,148,18.308,0.0,21.511
2024-01-04 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,35.01,24.188,132.249,64.815,156,17.783,0.0,23.055
2024-01-04 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,35.417,25.862,136.315,67.854,197,18.511,0.0,20.767
2024-01-04 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,27.698,19.763,143.714,76.663,132,17.467,0.0,21.181
2024-01-04 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,30.239,21.844,136.672,70.076,116,17.773,0.0,21.836
2024-01-04 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,27.36,17.22,140.974,73.736,124,16.336,0.0,21.453
2024-01-04 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,25.774,14.854,149.109,70.494,127,14.17,0.0,22.626
2024-01-04 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,31.892,22.901,135.087,69.527,121,17.316,0.0,20.623
2024-01-04 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.381,19.897,133.89,69.372,151,13.456,0.0,21.178
2024-01-04 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.452,18.922,122.167,73.101,138,15.598,0.0,20.49
2024-01-04 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,36.66,21.597,131.506,68.207,157,16.022,0.0,20.542
2024-01-04 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,41.061,23.025,122.334,63.302,171,18.236,0.0,21.008
2024-01-04 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,51.38,29.18,114.046,62.162,181,19.62,0.0,19.43
2024-01-04 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,47.007,22.238,108.164,71.793,162,20.242,0.0,20.005
2024-01-04 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.653,28.188,120.918,59.657,183,21.047,0.0,18.985
2024-01-04 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,59.6,43.636,99.218,37.57,206,19.109,0.256,18.91
2024-01-04 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.418,35.241,111.391,57.204,194,22.501,0.072,19.383
2024-01-04 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,64.061,35.804,96.52,57.891,250,22.88,0.828,19.588
2024-01-04 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,55.976,40.319,105.289,45.3,186,21.588,0.0,19.612
2024-01-04 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.662,44.071,101.178,48.453,227,20.938,0.404,19.011
2024-01-04 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,55.862,38.549,104.285,45.472,183,21.783,0.431,20.18
2024-01-04 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.177,32.685,93.916,57.81,199,22.235,0.179,18.074
2024-01-05 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,45.798,22.87,134.683,75.085,178,17.053,0.0,21.179
2024-01-05 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,40.626,23.975,129.558,60.678,177,19.233,0.0,20.549
2024-01-05 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,44.072,27.398,127.617,68.845,160,20.624,0.0,21.447
2024-01-05 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,38.451,24.902,126.193,60.282,158,17.006,0.0,21.141
2024-01-05 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,36.673,22.57,139.125,67.401,168,18.581,0.0,22.256
2024-01-05 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,31.136,14.542,151.152,75.279,144,17.519,0.0,20.576
2024-01-05 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,28.637,12.18,149.945,80.213,127,16.217,0.0,21.655
2024-01-05 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,26.173,18.855,144.989,70.527,121,14.285,0.0,23.318
2024-01-05 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,27.549,11.786,141.912,86.609,111,16.184,0.0,22.113
2024-01-05 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,29.29,12.817,137.78,82.14,152,15.709,0.0,21.974
2024-01-05 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,30.027,20.235,134.272,78.804,136,18.063,0.0,22.109
2024-01-05 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,31.839,15.001,123.385,80.383,159,16.791,0.0,21.822
2024-01-05 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,40.123,21.571,126.742,63.228,171,18.216,0.0,22.299
2024-01-05 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,45.295,23.322,125.658,71.473,177,20.189,0.0,20.311
2024-01-05 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,46.224,21.067,119.086,72.774,177,17.791,0.0,22.151
2024-01-05 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,53.011,32.62,124.694,53.893,190,20.726,0.0,19.267
2024-01-05 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.866,40.647,106.815,49.503,220,24.09,0.008,18.937
2024-01-05 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,55.169,39.789,124.864,45.253,204,22.577,0.022,20.312
2024-01-05 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.047,41.861,101.326,53.457,207,20.369,0.036,18.939
2024-01-05 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.791,39.898,95.021,53.838,215,21.088,0.255,18.732
2024-01-05 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,61.845,42.552,112.686,49.807,202,20.784,0.588,19.62
2024-01-05 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.616,45.444,90.401,45.971,201,20.95,0.478,19.953
2024-01-05 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,61.97,33.037,109.659,58.163,180,21.138,0.294,17.713
2024-01-05 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,62.399,37.115,96.175,61.888,225,22.292,0.541,19.655
2024-01-06 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,56.151,36.205,119.52,51.07,188,20.989,0.061,19.87
2024-01-06 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.704,31.456,101.593,60.165,174,18.472,0.0,20.227
2024-01-06 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,47.039,31.271,101.036,53.487,182,21.895,0.0,20.787
2024-01-06 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,39.289,24.678,131.453,67.24,149,17.748,0.0,21.098
2024-01-06 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,33.983,22.779,144.925,71.951,187,17.335,0.0,20.091
2024-01-06 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,38.512,20.718,126.684,65.007,146,16.69,0.0,20.117
2024-01-06 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,30.475,15.77,137.002,74.126,148,17.592,0.0,21.312
2024-01-06 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,33.29,23.312,135.704,63.944,144,16.294,0.0,21.737
2024-01-06 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,33.645,21.983,140.15,73.791,147,18.477,0.0,22.557
2024-01-06 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,34.579,23.969,135.294,63.551,153,18.374,0.0,20.896
2024-01-06 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,36.845,21.059,142.615,66.629,146,17.326,0.0,20.371
2024-01-06 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,35.202,24.352,129.544,58.531,192,18.712,0.0,22.353
2024-01-06 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,43.901,24.691,126.796,65.406,165,18.428,0.0,19.343
2024-01-06 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,50.801,24.35,117.493,68.383,174,20.837,0.0,20.989
2024-01-06 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,57.38,37.36,108.541,52.311,208,19.568,0.203,19.901
2024-01-06 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,62.684,35.119,99.055,56.281,191,19.767,0.459,17.318
2024-01-06 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,60.888,43.157,88.076,47.353,229,21.793,0.651,18.685
2024-01-06 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.834,47.012,96.902,37.953,206,22.328,0.21,17.783
2024-01-06 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,72.331,44.646,76.363,46.483,219,23.934,1.063,15.851
2024-01-06 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,68.72,43.243,90.454,50.257,215,22.629,0.581,18.281
2024-01-06 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,74.842,43.474,80.431,56.502,228,23.614,1.184,19.121
2024-01-06 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,70.168,42.661,83.227,53.743,215,23.504,0.805,17.374
2024-01-06 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.293,49.056,85.656,50.553,207,22.785,0.63,18.652
2024-01-06 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,64.116,39.073,92.74,54.36,187,24.479,0.473,16.77
2024-01-07 00:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,60.936,48.738,91.249,46.654,214,20.859,0.026,18.812
2024-01-07 01:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,57.189,27.969,102.877,61.389,177,21.624,0.0,20.068
2024-01-07 02:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.922,36.902,105.215,57.03,152,21.825,0.0,20.593
2024-01-07 03:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.265,25.819,105.147,59.079,169,20.204,0.0,20.426
2024-01-07 04:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,40.534,26.317,136.532,66.618,153,19.968,0.0,20.808
2024-01-07 05:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,38.486,22.207,122.238,62.826,153,16.461,0.0,19.97
2024-01-07 06:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,41.283,19.201,138.595,68.576,142,18.991,0.0,21.294
2024-01-07 07:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,33.941,20.119,153.75,62.912,123,16.173,0.0,19.938
2024-01-07 08:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,42.886,36.279,111.541,44.35,158,18.569,0.0,19.983
2024-01-07 09:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,41.016,27.011,122.1,58.832,166,19.362,0.0,21.518
2024-01-07 10:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,45.36,22.436,112.719,63.404,149,20.164,0.0,21.36
2024-01-07 11:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,47.766,30.449,119.274,61.414,193,21.419,0.0,19.905
2024-01-07 12:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,48.365,32.799,114.302,65.381,195,17.374,0.0,20.095
2024-01-07 13:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,53.435,42.665,104.601,49.598,185,18.146,0.0,20.61
2024-01-07 14:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,58.59,33.011,111.625,61.225,216,20.828,0.132,18.589
2024-01-07 15:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,62.158,34.36,87.809,49.539,195,22.209,0.405,20.558
2024-01-07 16:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,67.297,42.909,87.118,52.958,219,23.698,0.68,18.386
2024-01-07 17:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,71.612,38.928,78.348,47.398,211,23.986,1.07,17.454
2024-01-07 18:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,75.918,42.933,71.988,52.224,227,23.332,1.248,17.705
2024-01-07 19:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,74.348,41.082,86.793,52.338,232,26.582,1.253,17.775
2024-01-07 20:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,75.341,48.59,87.619,45.647,218,24.362,1.154,19.523
2024-01-07 21:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,75.585,46.41,85.701,44.305,253,24.1,1.068,18.279
2024-01-07 22:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,68.645,36.39,79.612,52.211,203,23.745,0.648,18.685
2024-01-07 23:00:00+00:00,CELL_003,SITE_01,SITE_01_SEC_3,5G NSA,n78,65.717,38.898,96.041,49.424,220,22.709,0.976,18.727
